,mpl_hostname,mpl_letter,mst_metratio,mpl_discmethod,mpl_pnum,mpl_orbper,mpl_orbsmax,mpl_orbeccen,mpl_orbincl,mpl_massj,mpl_radj,mpl_dens,mpl_eqt,mpl_insol,mst_teff,mst_mass,mst_rad,mst_age,mst_lum,mpl_status
3533,Kepler-1269,b,[Fe/H],Transit,1,37.3331536,,,,,0.145,,,,5998.0,1.1,1.15,3.55,,3
3534,Kepler-910,b,[Fe/H],Transit,1,2.36436901,,,,,0.073,,,,6230.0,1.26,1.5,3.39,,3
3535,Kepler-911,b,[Fe/H],Transit,1,20.310501,,,,,0.232,,,,6112.0,1.34,1.99,3.55,,3
3536,Kepler-912,b,[Fe/H],Transit,1,2.53475627,,,,,0.25,,,,5998.0,1.07,1.11,3.16,,3
3537,Kepler-913,b,[Fe/H],Transit,1,10.29672521,,,,,0.184,,,,4687.0,0.63,0.61,5.62,,3
3538,Kepler-914,b,[Fe/H],Transit,1,4.40966548,,,,,0.123,,,,5877.0,1.1,1.15,3.98,,3
3539,Kepler-915,b,[Fe/H],Transit,1,4.59489604,,,,,0.134,,,,6173.0,1.21,1.38,3.39,,3
3540,Kepler-916,b,[Fe/H],Transit,1,32.2968798,,,,,0.157,,,,5248.0,0.85,0.81,4.79,,3
3541,Kepler-917,b,[Fe/H],Transit,1,2.97041437,,,,,0.17,,,,5418.0,0.8,0.76,4.17,,3
3542,Kepler-1028,b,[Fe/H],Transit,1,2.51462432,,,,,0.119,,,,5522.0,0.9,0.87,4.68,,3
3543,Kepler-1029,b,[Fe/H],Transit,1,4.41769648,,,,,0.112,,,,5030.0,0.82,0.77,4.07,,3
3544,Kepler-1030,b,[Fe/H],Transit,1,19.32952416,,,,,0.221,,,,4983.0,0.8,0.76,4.37,,3
3545,Kepler-1031,b,[Fe/H],Transit,1,1.22621732,,,,,0.078,,,,6011.0,1.09,1.12,3.39,,3
3546,Kepler-1032,b,[Fe/H],Transit,1,3.29011795,,,,,0.167,,,,4647.0,0.77,0.71,1.86,,3
3547,Kepler-1033,b,[Fe/H],Transit,1,7.56052806,,,,,0.224,,,,5547.0,0.94,0.92,5.01,,3
3548,Kepler-1034,b,[Fe/H],Transit,1,12.12400943,,,,,0.202,,,,5198.0,0.83,0.8,4.79,,3
3549,Kepler-1035,b,[Fe/H],Transit,1,2.71407755,,,,,0.104,,,,5763.0,0.98,0.97,4.47,,3
3550,Kepler-1147,b,[Fe/H],Transit,1,10.62784997,,,,,0.233,,,,5941.0,1.09,1.14,3.8,,3
3551,Kepler-1148,b,[Fe/H],Transit,1,1.10446351,,,,,0.151,,,,5054.0,0.81,0.77,4.57,,3
3552,Kepler-1149,b,[Fe/H],Transit,1,3.73089898,,,,,0.128,,,,5833.0,1.02,1.01,3.98,,3
3553,Kepler-1150,b,[Fe/H],Transit,1,2.78786839,,,,,0.091,,,,4754.0,0.76,0.72,4.68,,3
3554,Kepler-1151,b,[Fe/H],Transit,1,65.6478424,,,,,0.198,,,,5470.0,0.88,0.85,4.37,,3
3555,Kepler-1152,b,[Fe/H],Transit,1,1.64680191,,,,,0.078,,,,3964.0,0.55,0.53,3.47,,3
3556,Kepler-1153,b,[Fe/H],Transit,1,1.75583533,,,,,0.154,,,,5470.0,0.91,0.88,4.57,,3
3557,Kepler-1154,b,[Fe/H],Transit,2,5.1856142,,,,,0.209,,,,6327.0,1.26,1.43,2.29,,3
3558,Kepler-1270,b,[Fe/H],Transit,1,6.03356196,,,,,0.296,,,,5047.0,1.28,3.38,4.37,,3
3559,Kepler-1271,b,[Fe/H],Transit,1,3.0255955,,,,,0.132,,,,6143.0,1.13,1.23,3.63,,3
3560,Kepler-1272,b,[Fe/H],Transit,1,51.1309704,,,,,0.211,,,,5926.0,1.06,1.09,3.89,,3
3561,Kepler-1273,b,[Fe/H],Transit,1,28.625653,,,,,0.222,,,,5566.0,0.94,0.91,4.47,,3
3562,Kepler-1274,b,[Fe/H],Transit,1,6.98152703,,,,,0.127,,,,6179.0,1.45,2.17,2.88,,3
3563,Kepler-1275,b,[Fe/H],Transit,1,3.65691115,,,,,0.132,,,,6296.0,1.23,1.36,2.51,,3
3564,Kepler-1276,b,[Fe/H],Transit,1,12.5720095,,,,,0.106,,,,6188.0,1.14,1.21,3.09,,3
3565,Kepler-1277,b,[Fe/H],Transit,1,40.8365012,,,,,0.143,,,,5578.0,0.94,0.92,5.01,,3
3566,Kepler-918,b,[Fe/H],Transit,1,4.85386933,,,,,0.155,,,,6028.0,1.11,1.14,3.24,,3
3567,Kepler-919,b,[Fe/H],Transit,1,11.04603384,,,,,0.201,,,,6113.0,1.15,1.21,3.02,,3
3568,Kepler-920,b,[Fe/H],Transit,2,6.53192704,,,,,0.216,,,,5403.0,0.89,0.85,4.37,,3
3569,Kepler-920,c,[Fe/H],Transit,2,100.8274113,,,,,0.339,,,,5403.0,0.89,0.85,4.37,,3
3570,Kepler-921,b,[Fe/H],Transit,1,51.300634,,,,,0.256,,,,5663.0,0.93,0.91,4.27,,3
3571,Kepler-922,b,[Fe/H],Transit,1,0.93846683,,,,,0.127,,,,5671.0,0.95,0.93,4.37,,3
3572,Kepler-923,b,[Fe/H],Transit,1,6.93366476,,,,,0.123,,,,5988.0,1.11,1.26,4.68,,3
3573,Kepler-924,b,[Fe/H],Transit,1,61.0370117,,,,,0.274,,,,6167.0,1.14,1.23,3.09,,3
3574,Kepler-1036,b,[Fe/H],Transit,1,122.8808058,,,,,0.269,,,,5533.0,0.95,0.89,3.24,,3
3575,Kepler-1037,b,[Fe/H],Transit,1,1.06378867,,,,,0.114,,,,5105.0,0.82,0.78,5.13,,3
3576,Kepler-1038,b,[Fe/H],Transit,1,148.4603382,,,,,0.315,,,,5335.0,0.87,0.83,4.27,,3
3577,Kepler-1039,b,[Fe/H],Transit,1,0.93488424,,,,,0.13,,,,4870.0,0.79,0.74,4.37,,3
3578,Kepler-1040,b,[Fe/H],Transit,1,201.1214,,,,,0.186,,,,5694.0,0.98,0.96,4.17,,3
3579,Kepler-1041,b,[Fe/H],Transit,1,24.7576421,,,,,0.262,,,,5957.0,1.06,1.08,3.55,,3
3580,Kepler-1042,b,[Fe/H],Transit,1,10.13202575,,,,,0.195,,,,4815.0,0.75,0.72,4.79,,3
3581,Kepler-1043,b,[Fe/H],Transit,1,38.5053398,,,,,0.227,,,,5629.0,0.92,0.9,4.47,,3
3582,Kepler-1154,c,[Fe/H],Transit,2,8.45808312,,,,,0.211,,,,6327.0,1.26,1.43,2.29,,3
3583,Kepler-1155,b,[Fe/H],Transit,1,33.469743,,,,,0.181,,,,5842.0,1.03,1.03,3.72,,3
3584,Kepler-1156,b,[Fe/H],Transit,1,11.89520511,,,,,0.118,,,,5778.0,1.0,1.0,4.47,,3
3585,Kepler-1157,b,[Fe/H],Transit,1,4.45743164,,,,,0.097,,,,4679.0,0.76,0.71,3.39,,3
3586,Kepler-1158,b,[Fe/H],Transit,1,13.5396293,,,,,0.209,,,,6203.0,1.41,1.95,2.88,,3
3587,Kepler-1159,b,[Fe/H],Transit,1,22.70816791,,,,,0.211,,,,6217.0,1.19,1.28,2.75,,3
3588,Kepler-1160,b,[Fe/H],Transit,1,7.97034958,,,,,0.191,,,,5519.0,0.92,0.89,4.57,,3
3589,Kepler-1161,b,[Fe/H],Transit,1,10.71252541,,,,,0.19,,,,4253.0,0.59,0.57,3.39,,3
3590,Kepler-1278,b,[Fe/H],Transit,1,3.23941344,,,,,0.09,,,,6074.0,1.11,1.16,3.31,,3
3591,Kepler-1279,b,[Fe/H],Transit,1,23.4774101,,,,,0.156,,,,6221.0,1.21,1.33,2.82,,3
3592,Kepler-1280,b,[Fe/H],Transit,1,66.5579057,,,,,0.167,,,,6227.0,1.2,1.32,2.82,,3
3593,Kepler-1281,b,[Fe/H],Transit,1,3.11602791,,,,,0.146,,,,5353.0,0.87,0.83,4.37,,3
3594,Kepler-1282,b,[Fe/H],Transit,1,2.13194651,,,,,0.138,,,,5504.0,0.92,0.89,4.57,,3
3595,Kepler-1283,b,[Fe/H],Transit,1,12.9460978,,,,,0.17,,,,6175.0,1.16,1.25,2.88,,3
3596,Kepler-1284,b,[Fe/H],Transit,1,0.66407381,,,,,0.108,,,,5123.0,0.84,0.79,4.47,,3
3597,Kepler-1285,b,[Fe/H],Transit,1,14.7967458,,,,,0.087,,,,6170.0,1.2,1.28,2.75,,3
3598,Kepler-925,b,[Fe/H],Transit,1,33.8678531,,,,,0.209,,,,4673.0,0.77,0.72,2.57,,3
3599,Kepler-926,b,[Fe/H],Transit,1,52.0688601,,,,,0.206,,,,5806.0,1.01,1.01,4.37,,3
3600,Kepler-927,b,[Fe/H],Transit,1,9.1149903,,,,,0.153,,,,5743.0,0.99,0.99,4.37,,3
3601,Kepler-928,b,[Fe/H],Transit,1,3.9324613,,,,,0.142,,,,4700.0,0.73,0.7,4.37,,3
3602,Kepler-929,b,[Fe/H],Transit,1,0.92103214,,,,,0.099,,,,5869.0,1.01,1.02,3.47,,3
3603,Kepler-930,b,[Fe/H],Transit,1,71.4517775,,,,,0.19,,,,6335.0,1.25,1.4,2.34,,3
3604,Kepler-931,b,[Fe/H],Transit,1,8.03755877,,,,,0.119,,,,5241.0,0.86,0.81,4.68,,3
3605,Kepler-932,b,[Fe/H],Transit,1,1.9214374,,,,,0.122,,,,5331.0,0.87,0.84,4.68,,3
3606,Kepler-1501,b,[Fe/H],Transit,1,14.5564533,,,,,0.139,,,,6229.0,1.2,1.3,2.75,,3
3607,Kepler-1502,b,[Fe/H],Transit,1,41.7083629,,,,,0.284,,,,6666.0,1.44,1.72,1.7,,3
3608,Kepler-1503,b,[Fe/H],Transit,1,96.16987,,,,,0.203,,,,5069.0,0.77,0.74,5.13,,3
3609,Kepler-1504,b,[Fe/H],Transit,1,82.304003,,,,,0.19,,,,5393.0,0.85,0.81,4.47,,3
3610,Kepler-1505,b,[Fe/H],Transit,1,30.8609366,,,,,0.083,,,,5686.0,0.93,0.86,1.7,,3
3611,Kepler-1506,b,[Fe/H],Transit,1,14.0329154,,,,,0.118,,,,5676.0,0.95,0.93,3.98,,3
3612,Kepler-1507,b,[Fe/H],Transit,1,16.0506213,,,,,0.075,,,,5410.0,0.89,0.85,4.57,,3
3613,Kepler-1508,b,[Fe/H],Transit,1,20.7056504,,,,,0.119,,,,6158.0,1.14,1.22,2.69,,3
3614,Kepler-1611,b,[Fe/H],Transit,1,5.1762429,,,,,0.072,,,,5605.0,0.94,0.93,5.01,,3
3615,Kepler-1612,b,[Fe/H],Transit,1,3.91795101,,,,,0.092,,,,5643.0,0.96,0.94,4.57,,3
3616,Kepler-1613,b,[Fe/H],Transit,1,1.5184299,,,,,0.186,,,,6005.0,1.08,1.12,3.55,,3
3617,Kepler-1614,b,[Fe/H],Transit,1,3.9466141,,,,,0.133,,,,5121.0,0.79,0.76,5.5,,3
3618,Kepler-1615,b,[Fe/H],Transit,1,47.3126192,,,,,0.184,,,,5865.0,1.04,1.05,3.89,,3
3619,Kepler-1616,b,[Fe/H],Transit,1,6.76284377,,,,,0.091,,,,6266.0,1.21,1.34,2.75,,3
3620,Kepler-1617,b,[Fe/H],Transit,1,27.4785572,,,,,0.107,,,,6167.0,1.15,1.22,3.02,,3
3621,Kepler-1395,b,[Fe/H],Transit,1,3.78470649,,,,,0.071,,,,6138.0,1.17,1.23,2.88,,3
3622,Kepler-1396,b,[Fe/H],Transit,1,18.2206421,,,,,0.185,,,,6195.0,1.18,1.27,2.75,,3
3623,Kepler-1397,b,[Fe/H],Transit,1,47.449955,,,,,0.153,,,,6026.0,1.09,1.12,3.55,,3
3624,Kepler-1398,b,[Fe/H],Transit,2,2.78815679,,,,,0.08,,,,6126.0,1.13,1.18,3.09,,3
3625,Kepler-1398,c,[Fe/H],Transit,2,4.13827595,,,,,0.092,,,,6126.0,1.13,1.18,3.09,,3
3626,Kepler-1399,b,[Fe/H],Transit,1,1.63865306,,,,,0.112,,,,5735.0,0.97,0.96,4.37,,3
3627,Kepler-1400,b,[Fe/H],Transit,1,9.06689421,,,,,0.145,,,,5044.0,0.83,0.78,4.57,,3
3628,Kepler-1509,b,[Fe/H],Transit,1,25.4338197,,,,,0.165,,,,5780.0,1.0,0.99,3.98,,3
3629,Kepler-1510,b,[Fe/H],Transit,1,84.703921,,,,,0.3,,,,6200.0,1.19,1.28,2.75,,3
3630,Kepler-1511,b,[Fe/H],Transit,1,23.2382792,,,,,0.15,,,,6064.0,1.17,1.29,3.31,,3
3631,Kepler-1512,b,[Fe/H],Transit,1,20.35972599,,,,,0.105,,,,4372.0,0.73,0.67,1.78,,3
3632,Kepler-1513,b,[Fe/H],Transit,1,160.88465087,,,,,0.755,,,,5617.0,0.99,0.97,3.98,,3
3633,Kepler-1514,b,[Fe/H],Transit,1,217.8317626,,,,,1.055,,,,6251.0,1.21,1.22,1.58,,3
3634,Kepler-1515,b,[Fe/H],Transit,1,214.3114164,,,,,0.852,,,,6511.0,1.3,1.41,1.82,,3
3635,Kepler-1618,b,[Fe/H],Transit,1,6.10826019,,,,,0.112,,,,6620.0,1.41,1.65,1.78,,3
3636,Kepler-1619,b,[Fe/H],Transit,1,23.6225913,,,,,0.068,,,,5852.0,1.0,1.0,4.27,,3
3637,Kepler-1620,b,[Fe/H],Transit,1,101.951829,,,,,0.144,,,,6157.0,1.15,1.23,3.02,,3
3638,Kepler-1621,b,[Fe/H],Transit,1,92.263714,,,,,0.193,,,,6158.0,1.15,1.24,2.69,,3
3639,Kepler-1622,b,[Fe/H],Transit,1,10.8118737,,,,,0.131,,,,6436.0,1.31,1.5,2.19,,3
3640,Kepler-1623,b,[Fe/H],Transit,1,4.36128348,,,,,0.117,,,,5772.0,1.0,1.0,4.27,,3
3641,Kepler-1624,b,[Fe/H],Transit,1,3.29030452,,,,,0.509,,,,3636.0,0.5,0.47,4.47,,3
3642,Kepler-1401,b,[Fe/H],Transit,1,11.20066445,,,,,0.15,,,,5964.0,1.07,1.1,3.55,,3
3643,Kepler-1402,b,[Fe/H],Transit,1,2.03387914,,,,,0.068,,,,5416.0,0.9,0.87,4.57,,3
3644,Kepler-1403,b,[Fe/H],Transit,1,5.19492202,,,,,0.191,,,,6060.0,1.11,1.15,3.31,,3
3645,Kepler-1404,b,[Fe/H],Transit,1,15.9314739,,,,,0.179,,,,5261.0,0.84,0.8,4.57,,3
3646,Kepler-1405,b,[Fe/H],Transit,1,28.2274184,,,,,0.353,,,,5925.0,1.05,1.07,3.63,,3
3647,Kepler-1406,b,[Fe/H],Transit,1,11.62905828,,,,,0.098,,,,5892.0,1.05,1.12,5.01,,3
3648,Kepler-1407,b,[Fe/H],Transit,1,20.0711504,,,,,0.201,,,,6010.0,1.1,1.15,3.24,,3
3649,Kepler-1516,b,[Fe/H],Transit,1,7.25931979,,,,,0.156,,,,5904.0,1.04,1.07,4.07,,3
3650,Kepler-1517,b,[Fe/H],Transit,1,5.54608367,,,,,0.871,,,,7010.0,1.58,1.95,1.38,,3
3651,Kepler-1518,b,[Fe/H],Transit,1,5.11177904,,,,,0.272,,,,6846.0,1.54,1.88,1.48,,3
3652,Kepler-1519,b,[Fe/H],Transit,1,240.7989397,,,,,0.63,,,,5644.0,0.94,0.91,3.98,,3
3653,KIC 5437945,c,[Fe/H],Transit,2,220.1303357,,,,,0.492,,,,6146.0,1.17,1.26,3.16,,3
3654,Kepler-1520,b,[Fe/H],Transit,1,0.65355357,,,,,0.515,,,,4677.0,0.76,0.71,4.47,,3
3655,Kepler-1521,b,[Fe/H],Transit,1,47.14840805,,,,,0.223,,,,5042.0,0.81,0.76,4.47,,3
3656,Kepler-1625,b,[Fe/H],Transit,1,287.378949,,,,,0.541,,,,5677.0,0.96,0.94,4.37,,3
3657,Kepler-1626,b,[Fe/H],Transit,1,4.13962966,,,,,0.18,,,,6826.0,1.51,1.85,1.55,,3
3658,Kepler-1627,b,[Fe/H],Transit,1,7.20283653,,,,,0.329,,,,5445.0,0.87,0.84,4.68,,3
3659,Kepler-1628,b,[Fe/H],Transit,1,76.378033,,,,,0.574,,,,3724.0,0.55,0.52,5.13,,3
3660,Kepler-1629,b,[Fe/H],Transit,1,3.87595807,,,,,0.069,,,,5776.0,1.01,1.01,4.27,,3
3661,Kepler-1630,b,[Fe/H],Transit,1,509.997402,,,,,0.195,,,,4736.0,0.66,0.63,5.01,,3
3662,Kepler-1631,b,[Fe/H],Transit,1,4.09513932,,,,,0.12,,,,5679.0,0.97,0.95,4.17,,3
3663,Kepler-1408,b,[Fe/H],Transit,1,2.99793191,,,,,0.079,,,,6170.0,1.21,1.35,2.57,,3
3664,Kepler-1409,b,[Fe/H],Transit,1,0.76486493,,,,,0.093,,,,5160.0,0.83,0.79,4.79,,3
3665,Kepler-1410,b,[Fe/H],Transit,1,60.866168,,,,,0.159,,,,4092.0,0.63,0.6,4.07,,3
3666,Kepler-1411,b,[Fe/H],Transit,1,86.1150888,,,,,0.252,,,,5664.0,0.95,0.92,4.17,,3
3667,Kepler-1412,b,[Fe/H],Transit,1,3.6146051,,,,,0.074,,,,5880.0,1.06,1.27,6.31,,3
3668,Kepler-1413,b,[Fe/H],Transit,1,13.1829642,,,,,0.162,,,,5196.0,0.84,0.8,4.68,,3
3669,Kepler-1414,b,[Fe/H],Transit,1,3.51576315,,,,,0.11,,,,4951.0,0.8,0.75,4.68,,3
3670,Kepler-1522,b,[Fe/H],Transit,1,1.84788917,,,,,0.154,,,,5706.0,0.96,0.93,3.89,,3
3671,Kepler-1523,b,[Fe/H],Transit,1,0.93875077,,,,,0.141,,,,5708.0,0.97,0.96,4.37,,3
3672,Kepler-1524,b,[Fe/H],Transit,1,70.9674603,,,,,0.316,,,,6179.0,1.17,1.25,2.88,,3
3673,Kepler-1525,b,[Fe/H],Transit,1,2.41660118,,,,,0.081,,,,5748.0,1.07,1.04,2.82,,3
3674,Kepler-1526,b,[Fe/H],Transit,1,3.908632,,,,,0.217,,,,4601.0,0.73,0.69,4.68,,3
3675,Kepler-1527,b,[Fe/H],Transit,1,160.129918,,,,,0.426,,,,6224.0,1.21,1.32,2.82,,3
3676,Kepler-1528,b,[Fe/H],Transit,1,1.79111021,,,,,0.13,,,,5857.0,1.03,1.03,3.89,,3
3677,Kepler-1632,b,[Fe/H],Transit,1,448.303558,,,,,0.22,,,,6137.0,1.12,1.19,3.09,,3
3678,Kepler-1633,b,[Fe/H],Transit,1,186.404271,,,,,0.141,,,,6256.0,1.2,1.32,2.82,,3
3679,Kepler-1634,b,[Fe/H],Transit,1,374.876239,,,,,0.285,,,,5474.0,0.92,0.89,4.47,,3
3680,Kepler-1635,b,[Fe/H],Transit,1,469.63111,,,,,0.325,,,,5347.0,0.89,0.85,4.9,,3
3681,Kepler-1636,b,[Fe/H],Transit,1,425.47785,,,,,0.288,,,,5797.0,1.01,1.02,3.98,,3
3682,Kepler-1637,b,[Fe/H],Transit,1,6.10960324,,,,,0.079,,,,5789.0,1.02,1.02,4.17,,3
3683,Kepler-1638,b,[Fe/H],Transit,1,259.33683,,,,,0.167,,,,5710.0,0.97,0.95,4.37,,3
3684,Kepler-1415,b,[Fe/H],Transit,1,0.63642408,,,,,0.115,,,,5267.0,0.89,0.84,4.17,,3
3685,Kepler-1416,b,[Fe/H],Transit,1,1.49514952,,,,,0.079,,,,6019.0,1.09,1.15,2.95,,3
3686,Kepler-1417,b,[Fe/H],Transit,1,20.3505213,,,,,0.089,,,,5839.0,1.02,1.02,4.07,,3
3687,Kepler-1418,b,[Fe/H],Transit,1,22.4764425,,,,,0.148,,,,4770.0,0.77,0.72,3.63,,3
3688,Kepler-1419,b,[Fe/H],Transit,1,42.5215895,,,,,0.255,,,,5796.0,1.01,1.01,4.37,,3
3689,Kepler-1420,b,[Fe/H],Transit,1,6.69960006,,,,,0.114,,,,5187.0,0.82,0.79,4.9,,3
3690,Kepler-1421,b,[Fe/H],Transit,1,6.9131112,,,,,0.083,,,,6335.0,1.25,1.42,2.75,,3
3691,Kepler-1529,b,[Fe/H],Transit,1,5.33905686,,,,,0.187,,,,5048.0,0.81,0.77,4.79,,3
3692,Kepler-1530,b,[Fe/H],Transit,2,2.5904434,,,,,0.146,,,,5477.0,0.92,0.88,4.27,,3
3693,Kepler-1530,c,[Fe/H],Transit,2,5.3227406,,,,,0.147,,,,5477.0,0.92,0.88,4.27,,3
3694,Kepler-1531,b,[Fe/H],Transit,1,1.13854338,,,,,0.099,,,,6260.0,1.16,1.27,2.82,,3
3695,Kepler-1532,b,[Fe/H],Transit,1,1.09366356,,,,,0.12,,,,5559.0,0.91,0.88,4.27,,3
3696,Kepler-1533,b,[Fe/H],Transit,1,308.5471,,,,,0.309,,,,6431.0,1.31,1.51,2.19,,3
3697,Kepler-1534,b,[Fe/H],Transit,1,5.71668872,,,,,0.169,,,,5442.0,0.9,0.86,4.57,,3
3698,Kepler-1639,b,[Fe/H],Transit,1,9.878482,,,,,0.23,,,,6150.0,1.12,1.18,3.16,,3
3699,Kepler-1640,b,[Fe/H],Transit,1,7.5844126,,,,,0.43,,,,6324.0,1.27,1.43,2.4,,3
3700,Kepler-1641,b,[Fe/H],Transit,2,19.672266,,,,,0.277,,,,6152.0,1.12,1.19,3.02,,3
3701,Kepler-1641,c,[Fe/H],Transit,2,32.657212,,,,,0.263,,,,6152.0,1.12,1.19,3.02,,3
3702,Kepler-1642,b,[Fe/H],Transit,2,12.2057513,,,,,0.285,,,,5355.0,0.88,0.84,4.47,,3
3703,Kepler-1642,c,[Fe/H],Transit,2,6.6513802,,,,,0.237,,,,5355.0,0.88,0.84,4.47,,3
3704,Kepler-1643,b,[Fe/H],Transit,1,5.34264507,,,,,0.205,,,,5508.0,0.92,0.88,3.89,,3
3705,Kepler-1422,b,[Fe/H],Transit,1,18.6051942,,,,,0.18,,,,6194.0,1.15,1.23,3.02,,3
3706,Kepler-1423,b,[Fe/H],Transit,1,23.955378,,,,,0.095,,,,4939.0,0.79,0.75,4.68,,3
3707,Kepler-1424,b,[Fe/H],Transit,1,29.6091744,,,,,0.103,,,,5838.0,1.02,1.07,5.25,,3
3708,Kepler-1425,b,[Fe/H],Transit,1,14.4541302,,,,,0.084,,,,5718.0,0.97,0.95,4.07,,3
3709,Kepler-1426,b,[Fe/H],Transit,1,14.2563227,,,,,0.139,,,,5831.0,1.02,1.02,4.07,,3
3710,Kepler-1427,b,[Fe/H],Transit,1,0.96897238,,,,,0.098,,,,5793.0,1.01,1.01,4.07,,3
3711,Kepler-1428,b,[Fe/H],Transit,1,10.67607169,,,,,0.146,,,,6184.0,1.28,1.36,2.04,,3
3712,Kepler-1535,b,[Fe/H],Transit,1,138.9442,,,,,0.227,,,,6021.0,1.08,1.11,3.47,,3
3713,Kepler-1536,b,[Fe/H],Transit,1,364.758031,,,,,0.28,,,,4434.0,0.71,0.67,2.95,,3
3714,Kepler-1537,b,[Fe/H],Transit,1,1.4444538,,,,,0.105,,,,5079.0,0.81,0.77,5.01,,3
3715,Kepler-1538,b,[Fe/H],Transit,1,175.138819,,,,,0.252,,,,5837.0,1.03,1.03,4.37,,3
3716,Kepler-1539,b,[Fe/H],Transit,1,133.3036741,,,,,0.241,,,,5176.0,0.84,0.8,4.79,,3
3717,Kepler-1540,b,[Fe/H],Transit,1,125.4131177,,,,,0.222,,,,4540.0,0.74,0.69,2.51,,3
3718,Kepler-1541,b,[Fe/H],Transit,1,8.40691199,,,,,0.103,,,,5282.0,0.86,0.81,4.47,,3
3719,Kepler-1644,b,[Fe/H],Transit,1,21.0907758,,,,,0.168,,,,5499.0,0.89,0.86,4.27,,3
3720,Kepler-1645,b,[Fe/H],Transit,1,16.1779561,,,,,0.159,,,,5812.0,1.02,1.02,4.17,,3
3721,Kepler-1646,b,[Fe/H],Transit,1,4.48558383,,,,,0.11,,,,3299.0,0.24,0.26,4.68,,3
3722,Kepler-1429,b,[Fe/H],Transit,1,4.48487493,,,,,0.115,,,,5902.0,1.05,1.07,4.17,,3
3723,Kepler-1430,b,[Fe/H],Transit,1,2.46050993,,,,,0.105,,,,4796.0,0.77,0.72,2.09,,3
3724,Kepler-1431,b,[Fe/H],Transit,1,5.86601526,,,,,0.131,,,,5806.0,1.03,1.03,4.27,,3
3725,Kepler-1432,b,[Fe/H],Transit,1,23.9109011,,,,,0.198,,,,6031.0,1.09,1.13,3.47,,3
3726,Kepler-1433,b,[Fe/H],Transit,1,4.13592271,,,,,0.139,,,,6097.0,1.14,1.19,3.02,,3
3727,Kepler-1434,b,[Fe/H],Transit,1,8.05333618,,,,,0.099,,,,6291.0,1.47,2.04,2.57,,3
3728,Kepler-1435,b,[Fe/H],Transit,1,4.45343281,,,,,0.077,,,,6356.0,1.21,1.32,2.63,,3
3729,Kepler-1542,b,[Fe/H],Transit,4,3.95116882,,,,,0.068,,,,5564.0,0.94,0.99,8.51,,3
3730,Kepler-1542,c,[Fe/H],Transit,4,2.89223021,,,,,0.058,,,,5564.0,0.94,0.99,8.51,,3
3731,Kepler-1542,d,[Fe/H],Transit,4,5.99273738,,,,,0.078,,,,5564.0,0.94,0.99,8.51,,3
3732,Kepler-1542,e,[Fe/H],Transit,4,5.10115756,,,,,0.068,,,,5564.0,0.94,0.99,8.51,,3
3733,Kepler-1543,b,[Fe/H],Transit,1,6.96710269,,,,,0.242,,,,6561.0,1.39,1.65,1.91,,3
3734,Kepler-1544,b,[Fe/H],Transit,1,168.811174,,,,,0.159,,,,4886.0,0.81,0.74,2.34,,3
3735,Kepler-1545,b,[Fe/H],Transit,1,163.692349,,,,,0.241,,,,5201.0,0.84,0.8,4.47,,3
3736,Kepler-1436,b,[Fe/H],Transit,1,9.705716,,,,,0.117,,,,5972.0,1.06,1.09,3.8,,3
3737,Kepler-1437,b,[Fe/H],Transit,1,10.9295461,,,,,0.122,,,,5557.0,0.93,0.9,4.57,,3
3738,Kepler-1438,b,[Fe/H],Transit,1,2.31942009,,,,,0.084,,,,5530.0,0.97,0.96,5.37,,3
3739,Kepler-1439,b,[Fe/H],Transit,1,8.07392849,,,,,0.13,,,,3578.0,0.46,0.43,4.07,,3
3740,Kepler-1440,b,[Fe/H],Transit,1,39.859484,,,,,0.112,,,,5698.0,0.98,0.96,4.47,,3
3741,Kepler-1441,b,[Fe/H],Transit,1,39.4419839,,,,,0.117,,,,5802.0,1.0,1.0,3.89,,3
3742,Kepler-1442,b,[Fe/H],Transit,1,81.4162941,,,,,0.351,,,,6394.0,1.34,1.44,1.7,,3
3743,Kepler-1546,b,[Fe/H],Transit,1,19.5974971,,,,,0.279,,,,5623.0,0.95,0.93,3.72,,3
3744,Kepler-1547,b,[Fe/H],Transit,1,0.69297968,,,,,0.08,,,,6078.0,1.12,1.18,3.39,,3
3745,Kepler-1548,b,[Fe/H],Transit,1,124.828679,,,,,0.236,,,,5706.0,0.99,0.97,4.37,,3
3746,Kepler-1549,b,[Fe/H],Transit,1,214.886545,,,,,0.229,,,,5324.0,0.88,0.84,4.79,,3
3747,Kepler-1550,b,[Fe/H],Transit,1,225.582809,,,,,0.269,,,,5991.0,1.07,1.11,3.55,,3
3748,Kepler-1551,b,[Fe/H],Transit,1,24.4973698,,,,,0.237,,,,6136.0,1.14,1.22,2.88,,3
3749,Kepler-1552,b,[Fe/H],Transit,1,184.771853,,,,,0.22,,,,5202.0,0.85,0.78,3.31,,3
3750,Kepler-1443,b,[Fe/H],Transit,1,2.41811321,,,,,0.087,,,,6289.0,1.19,1.27,2.63,,3
3751,Kepler-1444,b,[Fe/H],Transit,1,33.42035034,,,,,0.194,,,,5810.0,1.03,1.05,4.79,,3
3752,Kepler-1445,b,[Fe/H],Transit,1,10.60052251,,,,,0.086,,,,6150.0,1.13,1.26,3.8,,3
